,,,,,,,,, Today's , Previous Day's ,,,,Market,Previous,Change,UNUSED DO NOT DELETE,,,Market,Enron,,,,,,,Previous Day, Profit & Loss Summary ,,,,,,,,,,,,,No of,,Market, Today's Profit & Loss Summary ,,,,,,,,Today's,Previous Day's, Previous Day's Profit & Loss Summary ,,,,,,,,Previous Day's,Is Security,Absolute Change in,RAROC Reset,,,,,Real-Time, Today's Delta ,,Real-Time,Last Day's,,,,,,,,,Previous QTD for Asset P&L QTD Tracking of Privates Only!,,,, Combined , Calculated 
Enron Raptor I - US Public,Special Assets - Performing Raptor,Lydecker,713-853-3504,Catalytica Common TRS Raptor I,US;CESI,Special Assets - Performing,Public,Common Equity," 1,339,286 "," 1,339,286 ", -   , 0.03 , 1.00 , $14.88 ,15.69 ,(0.81),0 ,100.0%,0 ," $19,921,879.25 ", 015:Enron Raptor I ," $597,656.38 ", $-   ," $597,656.38 ", $-   , $-   , $-   ," $21,010,049.13 "," $(1,088,169.88)", $-   ," $1,088,169.88 ", $-   ," $(3,180,804.25)", $-   ," $3,180,804.25 ", $-   ,0 ," $23,102,683.50 ", -   ,0 , $-   , 1.00 ," $19,921,879.25 ", $14.88 ," $(2,343,750.50)", $-   ," $2,343,750.50 ", $-   ," $(3,180,804.25)", $-   ," $3,180,804.25 ", $-   , $14.88 , $15.69 ," $(1,255,580.63)", $-   ," $1,255,580.63 ", $-   ," $(2,092,634.38)", $-   ," $2,092,634.38 ", $-   , $-   , N , $-   , FALSE ," $2,092,634.38 ",0.00 , -   ,71," (1,088,169.88)"," 1,339,286 ", 22.00 , $14.88 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $(2,092,634.38)", $-   ," $2,092,634.38 ", $-   , 0.03 , -   
Enron Raptor I - US Public Total,,,,,,,,,,,,,,,,,0 ,150.0%,0 ," $20,258,766.13 ",," $597,656.38 ", $-   ," $597,656.38 ", $-   , $-   , $-   ," $21,335,706.44 "," $(1,076,940.31)", $-   ," $1,076,940.31 ", $-   ," $(3,113,426.88)", $-   ," $3,113,426.88 ", $-   ,," $23,372,193.00 ",,," $385,548.31 ",,,," $(2,306,318.63)", $-   ," $2,306,318.63 ", $-   ," $(3,113,426.88)", $-   ," $3,113,426.88 ", $-   ,,,,,,,,,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,
Enron Raptor I - US Structured Credit-Book,Special Assets - Performing Raptor,Lydecker,713-853-3504,LSI Preferred Raptor I, ,Special Assets - Performing,Private,Financing, 1 , 1 , -   , -   , -   ," $2,013,591.66 "," 2,013,591.66 ", -   ,614-665,75.0%,0 ," $2,013,591.66 ", 015:Enron Raptor I , $-   , $-   , $-   , $-   , $-   , $-   ," $2,013,591.66 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ,0 ," $2,013,591.66 ", -   ,0 ," $2,002,698.81 ", 1.00 , $-   ," $2,013,591.66 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ,   ,   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $2,002,698.81 ", N , $-   , FALSE , $-   ,0.00 , -   ,79, -   , -   , 153.00 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , -   , -   
Enron Raptor I - US Structured Credit-Book Total,,,,,,,,,,,,,,,,,0 ,75.0%,0 ," $2,013,591.66 ",, $-   , $-   , $-   , $-   , $-   , $-   ," $2,013,591.66 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ,," $2,013,591.66 ",,," $2,002,698.81 ",,,, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ,,,,,,,,,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,
Enron Raptor I - Warrants - Private,Special Assets - Performing Raptor,Lydecker,713-853-3504,Hornbeck-Leevac Warrants Raptor I,,Condor - Special Assets - Performing,Warrants,Warrants, 1 , 1 , -   , -   , 1.00 ," $23,513,434.50 "," 23,513,434.50 ", -   ,480-2948,75.0%,0 ," $23,513,434.50 ", 015:Enron Raptor I , $-   , $-   , $-   , $-   , $-   , $-   ," $23,513,434.50 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ,0 ," $23,513,434.50 ",0 ,0 ," $23,513,434.50 ", 1.00 ," $23,513,434.50 "," $23,513,434.50 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ,   ,   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $23,513,434.50 ", Y , $-   , FALSE , $-   , -   , -   ,74, -   , -   , 81.00 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , -   , -   
Enron Raptor I - Warrants - Private,Special Assets - Performing Raptor,Lydecker,713-853-3504,LSI Warrants Raptor I,,Special Assets - Performing,Warrants,Warrants, 1 , 1 , -   , -   , 1.00 ," $1,374,750.00 "," 1,374,750.00 ", -   ,614-5501,75.0%,0 ," $1,374,750.00 ", 015:Enron Raptor I , $-   , $-   , $-   , $-   , $-   , $-   ," $1,374,750.00 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ,0 ," $1,374,750.00 ",0 ,0 ," $1,374,750.00 ", 1.00 ," $1,374,750.00 "," $1,374,750.00 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ,   ,   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ," $1,374,750.00 ", Y , $-   , FALSE , $-   , -   , -   ,74, -   , -   , 83.00 , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   , -   , -   
Enron Raptor I - Warrants - Private Total,,,,,,,,,,,,,,,,,0 ,150.0%,0 ," $24,888,184.50 ",, $-   , $-   , $-   , $-   , $-   , $-   ," $24,888,184.50 ", $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ,," $24,888,184.50 ",,," $24,888,184.50 ",,,, $-   , $-   , $-   , $-   , $-   , $-   , $-   , $-   ,,,,,,,,,,,,,,,,,,,,,,,,,, $-   ,,,,,,,,,,,
Enron Raptor II - US Public,Special Assets - Performing Raptor,Lydecker,713-853-3504,Hanover Compressor Common Raptor II,US;HC,Energy,Public,Common Equity," 3,314,340 "," 3,314,340 ", -   , 0.62 , 1.00 , $38.46 ,38.45 ,0.01 ,53-64,100.0%,0 ," $127,469,516.40 ", 016:Enron Raptor II ," $79,031,100.17 ", $-   ," $79,031,100.17 ", $-   , $-   , $-   ," $127,436,373.00 "," $33,143.40 ", $-   ," $(33,143.40)", $-   ," $(21,261,491.10)", $-   ," $21,261,491.10 ", $-   ,0 , $-   , -   ,0 , $-   , 1.00 ," $127,469,516.40 ", $38.46 ," $298,290.60 ", $-   ," $(298,290.60)", $-   ," $(21,261,491.10)", $-   ," $21,261,491.10 ", $-   , $38.46 , $38.45 ," $265,147.20 ", $-   ," $(265,147.20)", $-   ," $(21,294,634.50)", $-   ," $21,294,634.50 ", $-   , $-   , N , $-   , FALSE ," $21,294,634.50 ",11.95 ," 39,606,363.00 ",82," 33,143.40 "," 3,314,340 ", 8.00 , $38.46 , $-   , $-   , $-   ," $148,731,007.50 "," $148,731,007.50 ", $-   , $-   , $-   , $-   ," $(21,294,634.50)", $-   ," $21,294,634.50 ", $-   , 0.62 , -   
Enron Raptor II - US Public Total,,,,,,,,,,,,,,,,,0 ,100.0%,0 ," $127,469,516.40 ",," $79,031,100.17 ", $-   ," $79,031,100.17 ", $-   , $-   , $-   ," $127,436,373.00 "," $33,143.40 ", $-   ," $(33,143.40)", $-   ," $(21,261,491.10)", $-   ," $21,261,491.10 ", $-   ,, $-   ,,, $-   ,,,," $298,290.60 ", $-   ," $(298,290.60)", $-   ," $(21,261,491.10)", $-   ," $21,261,491.10 ", $-   ,,,,,,,,,,,,,,,,,,,,,,,,,," $148,731,007.50 ",,,,,,,,,,,
,Special Assets - Performing Raptor Total,,,,,,,,,,,,,,,,0 ,837.5%,0 ," $260,113,683.68 ",," $79,628,756.55 ", $-   ," $79,628,756.55 ", $-   , $-   , $-   ," $261,157,480.60 "," $(1,043,796.91)", $-   ," $1,043,796.91 ", $-   ," $(24,374,917.98)", $-   ," $24,374,917.98 ", $-   ,," $135,757,594.16 ",,," $112,760,056.62 ",,,," $(2,008,028.02)", $-   ," $2,008,028.02 ", $-   ," $(24,374,917.98)", $-   ," $24,374,917.98 ", $-   ,,,,,,,,,,,,,,,,,,,,,,,,,," $148,731,007.50 ",,,,,,,,,,,
Grand Total,,,,,,,,,,,,,,,,,0 ,3197.5%,0 ," $474,961,853.06 ",," $79,921,479.00 ", $-   ," $79,921,479.00 ", $-   , $-   , $-   ," $477,881,629.11 "," $(2,919,776.05)", $-   ," $2,919,776.05 ", $-   ," $(141,770,127.83)", $-   ," $141,770,127.83 ", $-   ,," $385,997,193.02 ",,," $389,569,041.50 ",,,," $(18,968,504.00)", $-   ," $18,968,504.00 ", $-   ," $(141,770,127.83)", $-   ," $141,770,127.83 ", $-   ,,,,,,,,,,,,,,,,,,,,,,,,,," $230,734,787.87 ",,,,,,,,,,,
,Grand Total,,,,,,,,,,,,,,,,0 ,3197.5%,0 ," $474,961,853.06 ",," $79,921,479.00 ", $-   ," $79,921,479.00 ", $-   , $-   , $-   ," $477,881,629.11 "," $(2,919,776.05)", $-   ," $2,919,776.05 ", $-   ," $(141,770,127.83)", $-   ," $141,770,127.83 ", $-   ,," $385,997,193.02 ",,," $389,569,041.50 ",,,," $(18,968,504.00)", $-   ," $18,968,504.00 ", $-   ," $(141,770,127.83)", $-   ," $141,770,127.83 ", $-   ,,,,,,,,,,,,,,,,,,,,,,,,,," $230,734,787.87 ",,,,,,,,,,,
